gender_M,gender_F,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_1,age_18,age_25,age_35,age_45,age_50,age_56,freq_Action,freq_Adventure,freq_Animation,freq_Children,freq_Comedy,freq_Crime,freq_Documentary,freq_Drama,freq_Fantasy,freq_Film-Noir,freq_Horror,freq_Musical,freq_Mystery,freq_Romance,freq_Sci-Fi,freq_Thriller,freq_War,freq_Western
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09722222222222222,0.041666666666666664,0.06944444444444445,0.08333333333333333,0.7361111111111112,0.05555555555555555,0.013888888888888888,0.2916666666666667,0.027777777777777776,0.0,0.041666666666666664,0.08333333333333333,0.013888888888888888,0.19444444444444445,0.05555555555555555,0.041666666666666664,0.027777777777777776,0.06944444444444445
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07692307692307693,0.046153846153846156,0.0,0.0,0.15384615384615385,0.06153846153846154,0.0,0.9692307692307692,0.0,0.0,0.0,0.0,0.0,0.2153846153846154,0.046153846153846156,0.09230769230769231,0.1076923076923077,0.015384615384615385
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.18518518518518517,0.07407407407407407,0.1111111111111111,0.1111111111111111,0.4074074074074074,0.05555555555555555,0.0,0.3148148148148148,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.1111111111111111,0.2222222222222222,0.037037037037037035,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3103448275862069,0.20689655172413793,0.0,0.0,0.2413793103448276,0.10344827586206896,0.0,0.3103448275862069,0.0,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.20689655172413793,0.034482758620689655,0.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18604651162790697,0.09302325581395349,0.0,0.0,0.6046511627906976,0.06976744186046512,0.0,0.5116279069767442,0.023255813953488372,0.0,0.0,0.0,0.0,0.23255813953488372,0.09302325581395349,0.13953488372093023,0.09302325581395349,0.023255813953488372
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.592156862745098,0.27450980392156865,0.03529411764705882,0.07058823529411765,0.37254901960784315,0.0784313725490196,0.0,0.12941176470588237,0.043137254901960784,0.0,0.07450980392156863,0.023529411764705882,0.023529411764705882,0.06666666666666667,0.3137254901960784,0.2627450980392157,0.07058823529411765,0.01568627450980392
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06976744186046512,0.0,0.0,0.046511627906976744,0.32558139534883723,0.27906976744186046,0.023255813953488372,0.5116279069767442,0.0,0.13953488372093023,0.0,0.09302325581395349,0.27906976744186046,0.11627906976744186,0.0,0.27906976744186046,0.046511627906976744,0.023255813953488372
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10285714285714286,0.26285714285714284,0.35428571428571426,0.7657142857142857,0.4742857142857143,0.0,0.0,0.10857142857142857,0.12571428571428572,0.0,0.0,0.1657142857142857,0.017142857142857144,0.06285714285714286,0.11428571428571428,0.03428571428571429,0.02857142857142857,0.005714285714285714
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27586206896551724,0.011494252873563218,0.08045977011494253,0.022988505747126436,0.27586206896551724,0.1839080459770115,0.0,0.5517241379310345,0.0,0.011494252873563218,0.0,0.0,0.034482758620689655,0.11494252873563218,0.06896551724137931,0.2413793103448276,0.034482758620689655,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10256410256410256,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.4358974358974359,0.0,0.0,0.4358974358974359,0.0,0.0,0.07692307692307693,0.0,0.0,0.10256410256410256,0.02564102564102564,0.1282051282051282,0.05128205128205128,0.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.007142857142857143,0.05,0.15,0.19285714285714287,0.7571428571428571,0.014285714285714285,0.0,0.22857142857142856,0.02857142857142857,0.0,0.0,0.30714285714285716,0.007142857142857143,0.22857142857142856,0.02142857142857143,0.014285714285714285,0.02142857142857143,0.007142857142857143
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1935483870967742,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.1935483870967742,0.12903225806451613,0.0,0.3870967741935484,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.45161290322580644,0.12903225806451613,0.12903225806451613,0.3548387096774194,0.0,0.0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2708333333333333,0.16666666666666666,0.1875,0.25,0.25,0.041666666666666664,0.0,0.4375,0.020833333333333332,0.0,0.0,0.10416666666666667,0.0,0.1875,0.14583333333333334,0.14583333333333334,0.16666666666666666,0.020833333333333332
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1744186046511628,0.08139534883720931,0.011627906976744186,0.0,0.2441860465116279,0.1511627906976744,0.011627906976744186,0.4418604651162791,0.011627906976744186,0.12790697674418605,0.05813953488372093,0.023255813953488372,0.10465116279069768,0.046511627906976744,0.11627906976744186,0.18604651162790697,0.16279069767441862,0.046511627906976744
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.3389830508474576,0.11016949152542373,0.0,0.0,0.1864406779661017,0.0847457627118644,0.0,0.4322033898305085,0.00847457627118644,0.00847457627118644,0.07627118644067797,0.0,0.1440677966101695,0.13559322033898305,0.2542372881355932,0.5,0.059322033898305086,0.01694915254237288
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23232323232323232,0.2828282828282828,0.09090909090909091,0.20202020202020202,0.37373737373737376,0.030303030303030304,0.0,0.24242424242424243,0.36363636363636365,0.020202020202020204,0.06060606060606061,0.020202020202020204,0.020202020202020204,0.1717171717171717,0.1717171717171717,0.12121212121212122,0.010101010101010102,0.010101010101010102
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6774193548387096,0.3870967741935484,0.0,0.0,0.22580645161290322,0.0967741935483871,0.0,0.2903225806451613,0.06451612903225806,0.0,0.0967741935483871,0.0,0.0,0.12903225806451613,0.45161290322580644,0.1935483870967742,0.2903225806451613,0.0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1794871794871795,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.3076923076923077,0.02564102564102564,0.02564102564102564,0.4358974358974359,0.0,0.0,0.15384615384615385,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.23076923076923078,0.02564102564102564,0.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2708333333333333,0.4375,0.0625,0.25,0.22916666666666666,0.020833333333333332,0.0,0.125,0.08333333333333333,0.020833333333333332,0.0625,0.10416666666666667,0.08333333333333333,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.041666666666666664,0.020833333333333332
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.864406779661017,0.1864406779661017,0.01694915254237288,0.03389830508474576,0.15254237288135594,0.0847457627118644,0.01694915254237288,0.288135593220339,0.01694915254237288,0.0,0.05084745762711865,0.01694915254237288,0.0,0.13559322033898305,0.1864406779661017,0.1694915254237288,0.0847457627118644,0.03389830508474576
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.08823529411764706,0.04411764705882353,0.0,0.0,0.3382352941176471,0.08823529411764706,0.0,0.7058823529411765,0.0,0.04411764705882353,0.014705882352941176,0.0,0.058823529411764705,0.1323529411764706,0.04411764705882353,0.08823529411764706,0.11764705882352941,0.0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0.047619047619047616,0.0,0.0,0.42857142857142855,0.047619047619047616,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.14285714285714285,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,0.1111111111111111,0.02666666666666667,0.044444444444444446,0.38222222222222224,0.12444444444444444,0.0,0.32,0.022222222222222223,0.022222222222222223,0.035555555555555556,0.017777777777777778,0.08,0.10666666666666667,0.09333333333333334,0.29333333333333333,0.05333333333333334,0.017777777777777778
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11363636363636363,0.06818181818181818,0.0,0.0,0.8409090909090909,0.06818181818181818,0.0,0.29545454545454547,0.022727272727272728,0.0,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.22727272727272727,0.0,0.022727272727272728,0.13636363636363635,0.022727272727272728
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23255813953488372,0.21395348837209302,0.14883720930232558,0.2558139534883721,0.3813953488372093,0.03488372093023256,0.0,0.2255813953488372,0.09302325581395349,0.002325581395348837,0.05116279069767442,0.12558139534883722,0.023255813953488372,0.16744186046511628,0.14651162790697675,0.16744186046511628,0.037209302325581395,0.009302325581395349
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.8363636363636363,0.35909090909090907,0.08636363636363636,0.11363636363636363,0.16363636363636364,0.07272727272727272,0.0,0.10454545454545454,0.12272727272727273,0.004545454545454545,0.05,0.022727272727272728,0.00909090909090909,0.11363636363636363,0.3,0.3,0.08636363636363636,0.022727272727272728
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.14285714285714285,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.19047619047619047,0.0,0.0,0.09523809523809523,0.0,0.0,0.8095238095238095,0.047619047619047616,0.0,0.0,0.23809523809523808,0.19047619047619047,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3939393939393939,0.1414141414141414,0.010101010101010102,0.010101010101010102,0.3838383838383838,0.15151515151515152,0.0,0.40404040404040403,0.0,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.030303030303030304,0.1414141414141414,0.12121212121212122,0.31313131313131315,0.09090909090909091,0.010101010101010102
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2345679012345679,0.1111111111111111,0.06172839506172839,0.09876543209876543,0.25925925925925924,0.07407407407407407,0.0,0.5802469135802469,0.024691358024691357,0.012345679012345678,0.0,0.037037037037037035,0.024691358024691357,0.13580246913580246,0.07407407407407407,0.2222222222222222,0.12345679012345678,0.037037037037037035
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.07142857142857142,0.07142857142857142,0.025974025974025976,0.03896103896103896,0.2727272727272727,0.09090909090909091,0.0,0.42857142857142855,0.012987012987012988,0.08441558441558442,0.07142857142857142,0.07792207792207792,0.08441558441558442,0.12987012987012986,0.05194805194805195,0.16233766233766234,0.11688311688311688,0.032467532467532464
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0.2,0.0,0.0,0.35,0.1,0.0,0.4,0.0,0.0,0.1,0.05,0.05,0.15,0.15,0.1,0.25,0.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14018691588785046,0.08411214953271028,0.07476635514018691,0.12149532710280374,0.4672897196261682,0.102803738317757,0.0,0.4392523364485981,0.037383177570093455,0.0,0.018691588785046728,0.04672897196261682,0.009345794392523364,0.11214953271028037,0.056074766355140186,0.1308411214953271,0.056074766355140186,0.009345794392523364
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8157894736842105,0.4342105263157895,0.0,0.013157894736842105,0.14473684210526316,0.07894736842105263,0.0,0.3157894736842105,0.02631578947368421,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.05263157894736842,0.18421052631578946,0.3157894736842105,0.18421052631578946,0.18421052631578946,0.039473684210526314
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9339622641509434,0.39622641509433965,0.0,0.04716981132075472,0.2169811320754717,0.03773584905660377,0.0,0.1792452830188679,0.04716981132075472,0.0,0.03773584905660377,0.0,0.009433962264150943,0.11320754716981132,0.32075471698113206,0.3113207547169811,0.07547169811320754,0.009433962264150943
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.15151515151515152,0.06060606060606061,0.06060606060606061,0.06818181818181818,0.3409090909090909,0.06060606060606061,0.0,0.3939393939393939,0.015151515151515152,0.045454545454545456,0.015151515151515152,0.022727272727272728,0.06060606060606061,0.18181818181818182,0.12878787878787878,0.21212121212121213,0.015151515151515152,0.015151515151515152
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8782608695652174,0.2956521739130435,0.034782608695652174,0.06086956521739131,0.16521739130434782,0.06086956521739131,0.0,0.16521739130434782,0.017391304347826087,0.0,0.043478260869565216,0.034782608695652174,0.043478260869565216,0.08695652173913043,0.3391304347826087,0.46956521739130436,0.08695652173913043,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21739130434782608,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.391304347826087,0.08695652173913043,0.0,0.32608695652173914,0.0,0.021739130434782608,0.08695652173913043,0.0,0.0,0.06521739130434782,0.13043478260869565,0.2391304347826087,0.021739130434782608,0.021739130434782608
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.9344262295081968,0.21311475409836064,0.0,0.0,0.09836065573770492,0.13114754098360656,0.0,0.2786885245901639,0.04918032786885246,0.0,0.06557377049180328,0.01639344262295082,0.0,0.14754098360655737,0.26229508196721313,0.2786885245901639,0.16393442622950818,0.04918032786885246
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.10638297872340426,0.06382978723404255,0.0425531914893617,0.06382978723404255,0.48936170212765956,0.0,0.0,0.44680851063829785,0.02127659574468085,0.0,0.02127659574468085,0.1276595744680851,0.0425531914893617,0.8936170212765957,0.0425531914893617,0.14893617021276595,0.1276595744680851,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.11570247933884298,0.049586776859504134,0.01652892561983471,0.024793388429752067,0.15702479338842976,0.09917355371900827,0.008264462809917356,0.4628099173553719,0.01652892561983471,0.06611570247933884,0.049586776859504134,0.0743801652892562,0.05785123966942149,0.14049586776859505,0.0743801652892562,0.2231404958677686,0.12396694214876033,0.03305785123966942
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2972972972972973,0.1891891891891892,0.05405405405405406,0.05405405405405406,0.3783783783783784,0.02702702702702703,0.02702702702702703,0.21621621621621623,0.0,0.0,0.10810810810810811,0.10810810810810811,0.02702702702702703,0.08108108108108109,0.1891891891891892,0.1891891891891892,0.05405405405405406,0.02702702702702703
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.24691358024691357,0.2962962962962963,0.09876543209876543,0.25925925925925924,0.5555555555555556,0.012345679012345678,0.0,0.12345679012345678,0.1111111111111111,0.012345679012345678,0.012345679012345678,0.16049382716049382,0.04938271604938271,0.14814814814814814,0.24691358024691357,0.08641975308641975,0.09876543209876543,0.024691358024691357
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0.125,0.0,0.0,0.275,0.625,0.0,0.3125,0.025,0.0125,0.075,0.0,0.1,0.0875,0.1,0.3125,0.0125,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.13043478260869565,0.05434782608695652,0.03260869565217391,0.03260869565217391,0.40217391304347827,0.08695652173913043,0.021739130434782608,0.4891304347826087,0.010869565217391304,0.010869565217391304,0.0,0.010869565217391304,0.05434782608695652,0.25,0.043478260869565216,0.18478260869565216,0.043478260869565216,0.010869565217391304
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.016666666666666666,0.05,0.5833333333333334,0.45,0.2,0.11666666666666667,0.0,0.1,0.03333333333333333,0.38333333333333336,0.016666666666666666,0.23333333333333334,0.1,0.03333333333333333,0.03333333333333333,0.23333333333333334,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4411764705882353,0.17647058823529413,0.029411764705882353,0.014705882352941176,0.20588235294117646,0.029411764705882353,0.014705882352941176,0.25,0.0,0.0,0.14705882352941177,0.014705882352941176,0.014705882352941176,0.08823529411764706,0.4117647058823529,0.3235294117647059,0.07352941176470588,0.0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02040816326530612,0.22448979591836735,0.42857142857142855,0.7244897959183674,0.336734693877551,0.0,0.0,0.22448979591836735,0.1326530612244898,0.0,0.01020408163265306,0.2755102040816326,0.02040816326530612,0.11224489795918367,0.08163265306122448,0.01020408163265306,0.01020408163265306,0.01020408163265306
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.34210526315789475,0.23684210526315788,0.07894736842105263,0.05263157894736842,0.23684210526315788,0.05263157894736842,0.0,0.15789473684210525,0.0,0.0,0.23684210526315788,0.07894736842105263,0.02631578947368421,0.0,0.3157894736842105,0.3157894736842105,0.02631578947368421,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.313953488372093,0.1744186046511628,0.023255813953488372,0.09302325581395349,0.3023255813953488,0.10465116279069768,0.0,0.26744186046511625,0.20930232558139536,0.011627906976744186,0.12790697674418605,0.0,0.023255813953488372,0.046511627906976744,0.1744186046511628,0.20930232558139536,0.05813953488372093,0.011627906976744186
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.38811881188118813,0.22178217821782178,0.10297029702970296,0.12673267326732673,0.21782178217821782,0.041584158415841586,0.0019801980198019802,0.15445544554455445,0.06732673267326733,0.005940594059405941,0.23564356435643563,0.07524752475247524,0.013861386138613862,0.06732673267326733,0.30495049504950494,0.18811881188118812,0.0594059405940594,0.031683168316831684
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5267857142857143,0.29017857142857145,0.022321428571428572,0.022321428571428572,0.39285714285714285,0.05803571428571429,0.0,0.24553571428571427,0.044642857142857144,0.013392857142857142,0.013392857142857142,0.008928571428571428,0.013392857142857142,0.20982142857142858,0.21875,0.1875,0.11607142857142858,0.008928571428571428
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08571428571428572,0.13333333333333333,0.3047619047619048,0.5523809523809524,0.5333333333333333,0.0,0.0,0.09523809523809523,0.0761904761904762,0.009523809523809525,0.06666666666666667,0.10476190476190476,0.0380952380952381,0.09523809523809523,0.09523809523809523,0.06666666666666667,0.009523809523809525,0.01904761904761905
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.30158730158730157,0.09523809523809523,0.015873015873015872,0.015873015873015872,0.2222222222222222,0.2222222222222222,0.0,0.5714285714285714,0.015873015873015872,0.0,0.07936507936507936,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.1111111111111111,0.23809523809523808,0.1111111111111111,0.015873015873015872
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4861111111111111,0.3333333333333333,0.06944444444444445,0.08333333333333333,0.25,0.027777777777777776,0.0,0.125,0.06944444444444445,0.013888888888888888,0.2222222222222222,0.027777777777777776,0.013888888888888888,0.05555555555555555,0.7083333333333334,0.1527777777777778,0.06944444444444445,0.013888888888888888
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9122807017543859,0.3333333333333333,0.017543859649122806,0.0,0.14035087719298245,0.15789473684210525,0.0,0.22807017543859648,0.03508771929824561,0.0,0.03508771929824561,0.017543859649122806,0.0,0.10526315789473684,0.3157894736842105,0.2982456140350877,0.12280701754385964,0.017543859649122806
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23026315789473684,0.09868421052631579,0.009868421052631578,0.024671052631578948,0.3125,0.10032894736842106,0.0,0.4194078947368421,0.009868421052631578,0.023026315789473683,0.06578947368421052,0.006578947368421052,0.047697368421052634,0.11677631578947369,0.07730263157894737,0.24013157894736842,0.06743421052631579,0.04276315789473684
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21739130434782608,0.043478260869565216,0.0,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.0,0.782608695652174,0.0,0.043478260869565216,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.2608695652173913,0.08695652173913043,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7605633802816901,0.18309859154929578,0.0,0.0,0.14084507042253522,0.16901408450704225,0.0,0.29577464788732394,0.014084507042253521,0.014084507042253521,0.04225352112676056,0.0,0.014084507042253521,0.09859154929577464,0.18309859154929578,0.29577464788732394,0.15492957746478872,0.056338028169014086
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.09803921568627451,0.0,0.0,0.29411764705882354,0.09803921568627451,0.0,0.5294117647058824,0.0196078431372549,0.0392156862745098,0.0,0.0392156862745098,0.0392156862745098,0.49019607843137253,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3850574712643678,0.21839080459770116,0.022988505747126436,0.034482758620689655,0.1839080459770115,0.10919540229885058,0.005747126436781609,0.39080459770114945,0.028735632183908046,0.017241379310344827,0.05172413793103448,0.0,0.04597701149425287,0.12643678160919541,0.23563218390804597,0.39080459770114945,0.11494252873563218,0.017241379310344827
